time_utc,source_forecast_date,decision_time_utc,weather_run_turbine_1_utc,weather_run_turbine_2_utc,training_cutoff_inclusive,turbine_1_normalized_power,turbine_2_normalized_power,farm_equal_capacity_mean_normalized_power
2026-02-20T10:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.039534,0.03726,0.038397
2026-02-20T11:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.023371,0.022046,0.022708
2026-02-20T12:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.025017,0.023597,0.024307
2026-02-20T13:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.013469,0.012735,0.013102
2026-02-20T14:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.093913,0.089244,0.091579
2026-02-20T15:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.373116,0.360949,0.367032
2026-02-20T16:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.511971,0.499146,0.505559
2026-02-20T17:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.653746,0.639793,0.646769
2026-02-20T18:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.671175,0.657029,0.664102
2026-02-20T19:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.615403,0.601875,0.608639
2026-02-20T20:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.536608,0.523712,0.53016
2026-02-20T21:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.498967,0.486162,0.492564
2026-02-20T22:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.427521,0.414952,0.421237
2026-02-20T23:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.354377,0.342436,0.348407
2026-02-21T00:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.201579,0.193092,0.197335
2026-02-21T01:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.123586,0.117771,0.120678
2026-02-21T02:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.097531,0.092723,0.095127
2026-02-21T03:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.180377,0.172567,0.176472
2026-02-21T04:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.011475,0.010946,0.01121
2026-02-21T05:00:00Z,2026-02-20,2026-02-20T06:00:00Z,2026-02-19T18:00:00Z,2026-02-19T18:00:00Z,2026-01-31,0.380323,0.368069,0.374196
2026-02-21T06:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.961348,0.956411,0.958879
2026-02-21T07:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.96671,0.961823,0.964266
2026-02-21T08:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.962522,0.957646,0.960084
2026-02-21T09:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.967268,0.962244,0.964756
2026-02-21T10:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.937706,0.930852,0.934279
2026-02-21T11:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.852395,0.84406,0.848228
2026-02-21T12:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.641546,0.627728,0.634637
2026-02-21T13:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.396752,0.384358,0.390555
2026-02-21T14:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.407521,0.395066,0.401293
2026-02-21T15:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.392137,0.379769,0.385953
2026-02-21T16:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.257432,0.247308,0.25237
2026-02-21T17:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.232983,0.223565,0.228274
2026-02-21T18:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.189463,0.181364,0.185414
2026-02-21T19:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.136443,0.130158,0.1333
2026-02-21T20:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.145091,0.138492,0.141792
2026-02-21T21:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.071107,0.067322,0.069215
2026-02-21T22:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.019035,0.017958,0.018496
2026-02-21T23:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.011241,0.010748,0.010995
2026-02-22T00:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.012114,0.011492,0.011803
2026-02-22T01:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.013864,0.013097,0.01348
2026-02-22T02:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.041485,0.039095,0.04029
2026-02-22T03:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.201579,0.193092,0.197335
2026-02-22T04:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.255104,0.245047,0.250076
2026-02-22T05:00:00Z,2026-02-21,2026-02-21T06:00:00Z,2026-02-20T18:00:00Z,2026-02-20T18:00:00Z,2026-01-31,0.444444,0.431779,0.438111
2026-02-22T06:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.798831,0.787881,0.793356
2026-02-22T07:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.903899,0.896794,0.900346
2026-02-22T08:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.903899,0.896794,0.900346
2026-02-22T09:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.847946,0.839421,0.843684
2026-02-22T10:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.698421,0.684276,0.691348
2026-02-22T11:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.54345,0.530501,0.536976
2026-02-22T12:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.513597,0.500769,0.507183
2026-02-22T13:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.321304,0.309769,0.315536
2026-02-22T14:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.143362,0.136825,0.140093
2026-02-22T15:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.069346,0.065629,0.067488
2026-02-22T16:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.052349,0.049407,0.050878
2026-02-22T17:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.034658,0.032673,0.033666
2026-02-22T18:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.018808,0.017743,0.018276
2026-02-22T19:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.019605,0.018496,0.01905
2026-02-22T20:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.014485,0.013667,0.014076
2026-02-22T21:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.013808,0.013045,0.013427
2026-02-22T22:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.019377,0.018281,0.018829
2026-02-22T23:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.012679,0.01201,0.012344
2026-02-23T00:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.011397,0.01088,0.011138
2026-02-23T01:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.019491,0.018388,0.01894
2026-02-23T02:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.09536,0.090636,0.092998
2026-02-23T03:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.124335,0.118492,0.121414
2026-02-23T04:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.104045,0.098985,0.101515
2026-02-23T05:00:00Z,2026-02-22,2026-02-22T06:00:00Z,2026-02-21T18:00:00Z,2026-02-21T18:00:00Z,2026-01-31,0.117072,0.111509,0.11429
2026-02-23T06:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.22134,0.212259,0.2168
2026-02-23T07:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.363026,0.350981,0.357004
2026-02-23T08:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.335639,0.323923,0.329781
2026-02-23T09:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.310772,0.299464,0.305118
2026-02-23T10:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.341405,0.32962,0.335512
2026-02-23T11:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.484338,0.471556,0.477947
2026-02-23T12:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.396752,0.384358,0.390555
2026-02-23T13:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.413675,0.401185,0.40743
2026-02-23T14:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.780608,0.768667,0.774637
2026-02-23T15:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.883479,0.876245,0.879862
2026-02-23T16:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.924722,0.917765,0.921244
2026-02-23T17:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.925804,0.918855,0.92233
2026-02-23T18:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.922558,0.915583,0.919071
2026-02-23T19:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.891647,0.884465,0.888056
2026-02-23T20:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.796028,0.784925,0.790477
2026-02-23T21:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.69187,0.677599,0.684735
2026-02-23T22:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.622375,0.608769,0.615572
2026-02-23T23:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.598184,0.58481,0.591497
2026-02-24T00:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.529852,0.516998,0.523425
2026-02-24T01:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.487589,0.474802,0.481195
2026-02-24T02:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.415213,0.402715,0.408964
2026-02-24T03:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.402906,0.390477,0.396691
2026-02-24T04:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.47621,0.463441,0.469826
2026-02-24T05:00:00Z,2026-02-23,2026-02-23T06:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-01-31,0.497342,0.484539,0.490941
2026-02-24T06:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.17129,0.163771,0.16753
2026-02-24T07:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.15374,0.146825,0.150282
2026-02-24T08:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.160659,0.153492,0.157075
2026-02-24T09:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.151145,0.144325,0.147735
2026-02-24T10:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.12693,0.120992,0.123961
2026-02-24T11:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.101874,0.096898,0.099386
2026-02-24T12:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.079326,0.075222,0.077274
2026-02-24T13:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.05781,0.054605,0.056208
2026-02-24T14:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.032057,0.030227,0.031142
2026-02-24T15:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.01539,0.014518,0.014954
2026-02-24T16:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.011293,0.010792,0.011043
2026-02-24T17:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.016187,0.01527,0.015728
2026-02-24T18:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.016985,0.016023,0.016504
2026-02-24T19:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.013864,0.013097,0.01348
2026-02-24T20:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.01313,0.012424,0.012777
2026-02-24T21:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.021932,0.020689,0.02131
2026-02-24T22:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.062362,0.058937,0.06065
2026-02-24T23:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.064182,0.060669,0.062426
2026-02-25T00:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.060541,0.057204,0.058872
2026-02-25T01:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.098255,0.093419,0.095837
2026-02-25T02:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.109111,0.103855,0.106483
2026-02-25T03:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.075217,0.071272,0.073245
2026-02-25T04:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.060086,0.056771,0.058429
2026-02-25T05:00:00Z,2026-02-24,2026-02-24T06:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-01-31,0.060086,0.056771,0.058429
2026-02-25T06:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.013017,0.01232,0.012668
2026-02-25T07:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.010649,0.010274,0.010462
2026-02-25T08:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.010672,0.010291,0.010481
2026-02-25T09:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.010547,0.010201,0.010374
2026-02-25T10:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.010339,0.010051,0.010195
2026-02-25T11:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.011241,0.010748,0.010995
2026-02-25T12:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.022137,0.020883,0.02151
2026-02-25T13:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.017782,0.016776,0.017279
2026-02-25T14:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.012227,0.011595,0.011911
2026-02-25T15:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.013808,0.013045,0.013427
2026-02-25T16:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.032707,0.030839,0.031773
2026-02-25T17:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.124335,0.118492,0.121414
2026-02-25T18:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.425983,0.413423,0.419703
2026-02-25T19:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.497342,0.484539,0.490941
2026-02-25T20:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.555423,0.542381,0.548902
2026-02-25T21:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.563975,0.550867,0.557421
2026-02-25T22:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.402906,0.390477,0.396691
2026-02-25T23:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.27391,0.263395,0.268652
2026-02-26T00:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.374557,0.362373,0.368465
2026-02-26T01:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.285759,0.274989,0.280374
2026-02-26T02:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.276543,0.265972,0.271257
2026-02-26T03:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.228326,0.219042,0.223684
2026-02-26T04:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.061907,0.058503,0.060205
2026-02-26T05:00:00Z,2026-02-25,2026-02-25T06:00:00Z,2026-02-24T18:00:00Z,2026-02-24T18:00:00Z,2026-01-31,0.030756,0.029004,0.02988
2026-02-26T06:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.579369,0.566141,0.572755
2026-02-26T07:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.791823,0.780491,0.786157
2026-02-26T08:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.392137,0.379769,0.385953
2026-02-26T09:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.285759,0.274989,0.280374
2026-02-26T10:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.27391,0.263395,0.268652
2026-02-26T11:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.624118,0.610493,0.617305
2026-02-26T12:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.736093,0.722672,0.729383
2026-02-26T13:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.62586,0.612216,0.619038
2026-02-26T14:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.548581,0.535592,0.542086
2026-02-26T15:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.798831,0.787881,0.793356
2026-02-26T16:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.767992,0.755365,0.761678
2026-02-26T17:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.709887,0.695962,0.702924
2026-02-26T18:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.706611,0.692623,0.699617
2026-02-26T19:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.814251,0.804139,0.809195
2026-02-26T20:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.61366,0.600151,0.606905
2026-02-26T21:00:00Z,2026-02-26,2026-02-26T06:00:00Z,2026-02-25T18:00:00Z,2026-02-25T18:00:00Z,2026-01-31,0.646775,0.632899,0.639837
